id,brand,name,category,price_tier,price_low,price_high,currency,image_url,catalog_image_path,render_image_path,origin,is_active,display_order,description
176,Duravit,Duravit Sink Series Starck 1 Starck Slimline Showertray 01,showers,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/showers/duravit-duravit-sink-series-starck_1-starck_slimline_showertray_01.webp,product-images/sinks/premium/duravit-duravit-sink-series-starck_1-starck_slimline_showertray_01.webp,product-images/sinks/premium/duravit-duravit-sink-series-starck_1-starck_slimline_showertray_01.webp,scraped,True,176,Duravit Duravit Sink Series Starck 1 Starck Slimline Showertray 01 - High-quality showers for modern bathrooms. Part of the premium collection.
177,Duravit,Duravit Sink Series L Cube L Cube Med Eiche Starck Nikki 10 05%2345 79,sinks,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/sinks/duravit-duravit-sink-series-l-cube-l-cube_med_eiche_starck_nikki_10_05%2345_79.webp,product-images/sinks/premium/duravit-duravit-sink-series-l-cube-l-cube_med_eiche_starck_nikki_10_05%2345_79.webp,product-images/sinks/premium/duravit-duravit-sink-series-l-cube-l-cube_med_eiche_starck_nikki_10_05%2345_79.webp,scraped,True,177,Duravit Duravit Sink Series L Cube L Cube Med Eiche Starck Nikki 10 05%2345 79 - High-quality sinks for modern bathrooms. Part of the premium collection.
178,Duravit,Duravit Sinks Veroair Tm 235060 05 1536,sinks,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/sinks/duravit-duravit-sinks-veroair_tm_235060_05_1536.webp,product-images/sinks/premium/duravit-duravit-sinks-veroair_tm_235060_05_1536.webp,product-images/sinks/premium/duravit-duravit-sinks-veroair_tm_235060_05_1536.webp,scraped,True,178,Duravit Duravit Sinks Veroair Tm 235060 05 1536 - High-quality sinks for modern bathrooms. Part of the premium collection.
179,Duravit,Me By Starck Furniture Washbasins 04,sinks,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/sinks/duravit-me_by_starck_furniture_washbasins_04.webp,product-images/sinks/premium/duravit-me_by_starck_furniture_washbasins_04.webp,product-images/sinks/premium/duravit-me_by_starck_furniture_washbasins_04.webp,scraped,True,179,Duravit Me By Starck Furniture Washbasins 04 - High-quality sinks for modern bathrooms. Part of the premium collection.
180,Duravit,Me By Starck Furniture Basin Collage,sinks,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/sinks/duravit-me_by_starck_furniture_basin_collage.webp,product-images/sinks/premium/duravit-me_by_starck_furniture_basin_collage.webp,product-images/sinks/premium/duravit-me_by_starck_furniture_basin_collage.webp,scraped,True,180,Duravit Me By Starck Furniture Basin Collage - High-quality sinks for modern bathrooms. Part of the premium collection.
181,Duravit,Duravit Me By Starck Me By Starck Washbasins Freisteller,sinks,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/sinks/duravit-duravit-me_by_starck-me_by_starck_washbasins_freisteller.webp,product-images/sinks/premium/duravit-duravit-me_by_starck-me_by_starck_washbasins_freisteller.webp,product-images/sinks/premium/duravit-duravit-me_by_starck-me_by_starck_washbasins_freisteller.webp,scraped,True,181,Duravit Duravit Me By Starck Me By Starck Washbasins Freisteller - High-quality sinks for modern bathrooms. Part of the premium collection.
182,Duravit,Me By Starck Washbasins 01,sinks,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/sinks/duravit-me_by_starck_washbasins_01.webp,product-images/sinks/premium/duravit-me_by_starck_washbasins_01.webp,product-images/sinks/premium/duravit-me_by_starck_washbasins_01.webp,scraped,True,182,Duravit Me By Starck Washbasins 01 - High-quality sinks for modern bathrooms. Part of the premium collection.
183,Duravit,Me By Starck Furniture Washbasins 06,sinks,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/sinks/duravit-me_by_starck_furniture_washbasins_06.webp,product-images/sinks/premium/duravit-me_by_starck_furniture_washbasins_06.webp,product-images/sinks/premium/duravit-me_by_starck_furniture_washbasins_06.webp,scraped,True,183,Duravit Me By Starck Furniture Washbasins 06 - High-quality sinks for modern bathrooms. Part of the premium collection.
184,Duravit,Duravit Sink Series Vero Vero Furniture Detail Mirror Edge,sinks,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/sinks/duravit-duravit-sink-series-vero-vero_furniture_detail_mirror-edge.webp,product-images/sinks/premium/duravit-duravit-sink-series-vero-vero_furniture_detail_mirror-edge.webp,product-images/sinks/premium/duravit-duravit-sink-series-vero-vero_furniture_detail_mirror-edge.webp,scraped,True,184,Duravit Duravit Sink Series Vero Vero Furniture Detail Mirror Edge - High-quality sinks for modern bathrooms. Part of the premium collection.
185,Essential Line,Tile 3,tile,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/tile/essential-line-tile-3.webp,product-images/tile/budget/essential-line-tile-3.webp,product-images/tile/budget/essential-line-tile-3.webp,scraped,True,185,Essential Line Tile 3 - High-quality tile for modern bathrooms. Part of the budget collection.
186,Essential Line,Tile 6,tile,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/tile/essential-line-tile-6.webp,product-images/tile/budget/essential-line-tile-6.webp,product-images/tile/budget/essential-line-tile-6.webp,scraped,True,186,Essential Line Tile 6 - High-quality tile for modern bathrooms. Part of the budget collection.
187,Essential Line,Tile 5,tile,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/tile/essential-line-tile-5.webp,product-images/tile/budget/essential-line-tile-5.webp,product-images/tile/budget/essential-line-tile-5.webp,scraped,True,187,Essential Line Tile 5 - High-quality tile for modern bathrooms. Part of the budget collection.
188,Essential Line,Tile 12,tile,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/tile/essential-line-tile-12.webp,product-images/tile/budget/essential-line-tile-12.webp,product-images/tile/budget/essential-line-tile-12.webp,scraped,True,188,Essential Line Tile 12 - High-quality tile for modern bathrooms. Part of the budget collection.
189,Essential Line,Tile 9,tile,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/tile/essential-line-tile-9.webp,product-images/tile/budget/essential-line-tile-9.webp,product-images/tile/budget/essential-line-tile-9.webp,scraped,True,189,Essential Line Tile 9 - High-quality tile for modern bathrooms. Part of the budget collection.
190,Essential Line,Tile 2,tile,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/tile/essential-line-tile-2.webp,product-images/tile/budget/essential-line-tile-2.webp,product-images/tile/budget/essential-line-tile-2.webp,scraped,True,190,Essential Line Tile 2 - High-quality tile for modern bathrooms. Part of the budget collection.
191,Essential Line,Tile 4,tile,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/tile/essential-line-tile-4.webp,product-images/tile/budget/essential-line-tile-4.webp,product-images/tile/budget/essential-line-tile-4.webp,scraped,True,191,Essential Line Tile 4 - High-quality tile for modern bathrooms. Part of the budget collection.
192,Essential Line,Tile 11,tile,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/tile/essential-line-tile-11.webp,product-images/tile/budget/essential-line-tile-11.webp,product-images/tile/budget/essential-line-tile-11.webp,scraped,True,192,Essential Line Tile 11 - High-quality tile for modern bathrooms. Part of the budget collection.
193,Essential Line,Tile 8,tile,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/tile/essential-line-tile-8.webp,product-images/tile/budget/essential-line-tile-8.webp,product-images/tile/budget/essential-line-tile-8.webp,scraped,True,193,Essential Line Tile 8 - High-quality tile for modern bathrooms. Part of the budget collection.
194,Essential Line,Tile 10,tile,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/tile/essential-line-tile-10.webp,product-images/tile/budget/essential-line-tile-10.webp,product-images/tile/budget/essential-line-tile-10.webp,scraped,True,194,Essential Line Tile 10 - High-quality tile for modern bathrooms. Part of the budget collection.
195,Essential Line,Tile 1,tile,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/tile/essential-line-tile-1.webp,product-images/tile/budget/essential-line-tile-1.webp,product-images/tile/budget/essential-line-tile-1.webp,scraped,True,195,Essential Line Tile 1 - High-quality tile for modern bathrooms. Part of the budget collection.
196,Essential Line,Tile 7,tile,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/tile/essential-line-tile-7.webp,product-images/tile/budget/essential-line-tile-7.webp,product-images/tile/budget/essential-line-tile-7.webp,scraped,True,196,Essential Line Tile 7 - High-quality tile for modern bathrooms. Part of the budget collection.
197,Duravit,Tile Sample,tile,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/tile/duravit-tile-sample-packshot.webp,product-images/tile/premium/duravit-tile-sample-packshot.webp,product-images/tile/premium/duravit-tile-sample-packshot.webp,scraped,True,197,Duravit Tile Sample - High-quality tile for modern bathrooms. Part of the premium collection.
198,Duravit,Ceramic Features Softclose,tile,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/tile/duravit-ceramic_features_softclose.webp,product-images/tile/premium/duravit-ceramic_features_softclose.webp,product-images/tile/premium/duravit-ceramic_features_softclose.webp,scraped,True,198,Duravit Ceramic Features Softclose - High-quality tile for modern bathrooms. Part of the premium collection.
199,Ideal Standard,Cerafine Faucet,faucets,mid,150,500,EUR,https://cdn.yoursite.com/bathroom/faucets/ideal-standard-cerafine-faucet-packshot.webp,product-images/faucets/mid-range/ideal-standard-cerafine-faucet-packshot.webp,product-images/faucets/mid-range/ideal-standard-cerafine-faucet-packshot.webp,scraped,True,199,Ideal Standard Cerafine Faucet - High-quality faucets for modern bathrooms. Part of the mid collection.
200,Ideal Standard,Cerafit 3,faucets,mid,150,500,EUR,https://cdn.yoursite.com/bathroom/faucets/ideal-standard-cerafit-3-packshot.webp,product-images/faucets/mid-range/ideal-standard-cerafit-3-packshot.webp,product-images/faucets/mid-range/ideal-standard-cerafit-3-packshot.webp,scraped,True,200,Ideal Standard Cerafit 3 - High-quality faucets for modern bathrooms. Part of the mid collection.
201,Ideal Standard,Cerafit 3,faucets,mid,150,500,EUR,https://cdn.yoursite.com/bathroom/faucets/ideal-standard-cerafit-3-lifestyle.webp,product-images/faucets/mid-range/ideal-standard-cerafit-3-lifestyle.webp,product-images/faucets/mid-range/ideal-standard-cerafit-3-lifestyle.webp,scraped,True,201,Ideal Standard Cerafit 3 - High-quality faucets for modern bathrooms. Part of the mid collection.
202,Ideal Standard,Cerafit 1,faucets,mid,150,500,EUR,https://cdn.yoursite.com/bathroom/faucets/ideal-standard-cerafit-1-packshot.webp,product-images/faucets/mid-range/ideal-standard-cerafit-1-packshot.webp,product-images/faucets/mid-range/ideal-standard-cerafit-1-packshot.webp,scraped,True,202,Ideal Standard Cerafit 1 - High-quality faucets for modern bathrooms. Part of the mid collection.
203,Ideal Standard,Cerafine Faucet,faucets,mid,150,500,EUR,https://cdn.yoursite.com/bathroom/faucets/ideal-standard-cerafine-faucet-lifestyle.webp,product-images/faucets/mid-range/ideal-standard-cerafine-faucet-lifestyle.webp,product-images/faucets/mid-range/ideal-standard-cerafine-faucet-lifestyle.webp,scraped,True,203,Ideal Standard Cerafine Faucet - High-quality faucets for modern bathrooms. Part of the mid collection.
204,Ideal Standard,Cerafit 1,faucets,mid,150,500,EUR,https://cdn.yoursite.com/bathroom/faucets/ideal-standard-cerafit-1-lifestyle.webp,product-images/faucets/mid-range/ideal-standard-cerafit-1-lifestyle.webp,product-images/faucets/mid-range/ideal-standard-cerafit-1-lifestyle.webp,scraped,True,204,Ideal Standard Cerafit 1 - High-quality faucets for modern bathrooms. Part of the mid collection.
205,Essential Line,Faucets 4,faucets,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/faucets/essential-line-faucets-4.webp,product-images/faucets/budget/essential-line-faucets-4.webp,product-images/faucets/budget/essential-line-faucets-4.webp,scraped,True,205,Essential Line Faucets 4 - High-quality faucets for modern bathrooms. Part of the budget collection.
206,Essential Line,Faucets 2,faucets,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/faucets/essential-line-faucets-2.webp,product-images/faucets/budget/essential-line-faucets-2.webp,product-images/faucets/budget/essential-line-faucets-2.webp,scraped,True,206,Essential Line Faucets 2 - High-quality faucets for modern bathrooms. Part of the budget collection.
207,Essential Line,Faucets 3,faucets,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/faucets/essential-line-faucets-3.webp,product-images/faucets/budget/essential-line-faucets-3.webp,product-images/faucets/budget/essential-line-faucets-3.webp,scraped,True,207,Essential Line Faucets 3 - High-quality faucets for modern bathrooms. Part of the budget collection.
208,Essential Line,Faucets 5,faucets,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/faucets/essential-line-faucets-5.webp,product-images/faucets/budget/essential-line-faucets-5.webp,product-images/faucets/budget/essential-line-faucets-5.webp,scraped,True,208,Essential Line Faucets 5 - High-quality faucets for modern bathrooms. Part of the budget collection.
209,Essential Line,Faucets 1,faucets,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/faucets/essential-line-faucets-1.webp,product-images/faucets/budget/essential-line-faucets-1.webp,product-images/faucets/budget/essential-line-faucets-1.webp,scraped,True,209,Essential Line Faucets 1 - High-quality faucets for modern bathrooms. Part of the budget collection.
210,Essential Line,Bathtub 5,bathtub,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/bathtub/essential-line-bathtub-5.webp,product-images/bathtub/budget/essential-line-bathtub-5.webp,product-images/bathtub/budget/essential-line-bathtub-5.webp,scraped,True,210,Essential Line Bathtub 5 - High-quality bathtub for modern bathrooms. Part of the budget collection.
211,Essential Line,Bathtub 2,bathtub,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/bathtub/essential-line-bathtub-2.webp,product-images/bathtub/budget/essential-line-bathtub-2.webp,product-images/bathtub/budget/essential-line-bathtub-2.webp,scraped,True,211,Essential Line Bathtub 2 - High-quality bathtub for modern bathrooms. Part of the budget collection.
212,Essential Line,Bathtub 4,bathtub,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/bathtub/essential-line-bathtub-4.webp,product-images/bathtub/budget/essential-line-bathtub-4.webp,product-images/bathtub/budget/essential-line-bathtub-4.webp,scraped,True,212,Essential Line Bathtub 4 - High-quality bathtub for modern bathrooms. Part of the budget collection.
213,Essential Line,Bathtub 1,bathtub,budget,50,150,EUR,https://cdn.yoursite.com/bathroom/bathtub/essential-line-bathtub-1.webp,product-images/bathtub/budget/essential-line-bathtub-1.webp,product-images/bathtub/budget/essential-line-bathtub-1.webp,scraped,True,213,Essential Line Bathtub 1 - High-quality bathtub for modern bathrooms. Part of the budget collection.
214,Duravit,Bath Accessories 15,bathtub,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/bathtub/duravit-bath_accessories_15.webp,product-images/bathtub/premium/duravit-bath_accessories_15.webp,product-images/bathtub/premium/duravit-bath_accessories_15.webp,scraped,True,214,Duravit Bath Accessories 15 - High-quality bathtub for modern bathrooms. Part of the premium collection.
215,Duravit,Vero Bathtub Back To Wall 01,bathtub,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/bathtub/duravit-vero_bathtub_back-to-wall_01.webp,product-images/bathtub/premium/duravit-vero_bathtub_back-to-wall_01.webp,product-images/bathtub/premium/duravit-vero_bathtub_back-to-wall_01.webp,scraped,True,215,Duravit Vero Bathtub Back To Wall 01 - High-quality bathtub for modern bathrooms. Part of the premium collection.
216,Duravit,Bath Accessories 26,bathtub,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/bathtub/duravit-bath_accessories_26.webp,product-images/bathtub/premium/duravit-bath_accessories_26.webp,product-images/bathtub/premium/duravit-bath_accessories_26.webp,scraped,True,216,Duravit Bath Accessories 26 - High-quality bathtub for modern bathrooms. Part of the premium collection.
217,Duravit,Bath Accessories 13,bathtub,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/bathtub/duravit-bath_accessories_13.webp,product-images/bathtub/premium/duravit-bath_accessories_13.webp,product-images/bathtub/premium/duravit-bath_accessories_13.webp,scraped,True,217,Duravit Bath Accessories 13 - High-quality bathtub for modern bathrooms. Part of the premium collection.
218,Duravit,Bathing,bathtub,premium,500,5500,EUR,https://cdn.yoursite.com/bathroom/bathtub/duravit-bathing.webp,product-images/bathtub/premium/duravit-bathing.webp,product-images/bathtub/premium/duravit-bathing.webp,scraped,True,218,Duravit Bathing - High-quality bathtub for modern bathrooms. Part of the premium collection.
