product_id,name,brand,price_eur,category,sub_category,style_category,price_range,image_url,image_score,selected,local_images,image_count,all_image_urls
,Creavit Wc-Zitting – inox,Unknown,137.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/83f30f9ab7fb803aeed3be808b471d03.jpg/creavit-wc-zitting-duroplast-softclose-quick-release-inox-scharnieren-mat-cappuccino-sw1152715.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/83f30f9ab7fb803aeed3be808b471d03.jpg/creavit-wc-zitting-duroplast-softclose-quick-release-inox-scharnieren-mat-cappuccino-sw1152715.jpg
,"Creavit Wc-Zitting – mat wit, wit",Unknown,137.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/c47184da900d29d73677d7ab075a1dc9.jpg/creavit-wc-zitting-duroplast-softclose-quick-release-inox-scharnieren-mat-wit-sw1152724.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/c47184da900d29d73677d7ab075a1dc9.jpg/creavit-wc-zitting-duroplast-softclose-quick-release-inox-scharnieren-mat-wit-sw1152724.jpg
,"Creavit Wc-Zitting – mat zwart, zwart",Unknown,137.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/929e2fdae81619403c3292377081566c.jpg/creavit-wc-zitting-duroplast-softclose-quick-release-inox-scharnieren-mat-zwart-sw1152725.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/929e2fdae81619403c3292377081566c.jpg/creavit-wc-zitting-duroplast-softclose-quick-release-inox-scharnieren-mat-zwart-sw1152725.jpg
,Crosswater Glide II Toiletbril – wit,Crosswater,189.53,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/98de42dd856fc769ade77faaf3eaf364.jpg/crosswater-glide-ii-toiletbril-46cm-softclose-quickrelease-wit-sw876223.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/98de42dd856fc769ade77faaf3eaf364.jpg/crosswater-glide-ii-toiletbril-46cm-softclose-quickrelease-wit-sw876223.jpg
,Crosswater Glide II Wandtoilet – wit,Crosswater,568.6,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/ca9f109121402a19fd85cffbd98e0006.jpg/crosswater-glide-ii-wandtoilet-37x46x32.5cm-spoelrandloos-zonder-zitting-glans-wit-sw765678.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/ca9f109121402a19fd85cffbd98e0006.jpg/crosswater-glide-ii-wandtoilet-37x46x32.5cm-spoelrandloos-zonder-zitting-glans-wit-sw765678.jpg
,Crosswater KAI X wandcloset zonder zitting,Crosswater,224.0,Toilet,Wandclosets,,,https://static.rorix.nl/image/product/overig/400x400/b400cf3289b4e40093a7b7b475d22117.jpg/crosswater-kai-x-wandcloset-zonder-zitting-sw1000763.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/b400cf3289b4e40093a7b7b475d22117.jpg/crosswater-kai-x-wandcloset-zonder-zitting-sw1000763.jpg
,Differnz Toiletpot Duoblok Staand Achter Onder Onderuit Wit – wit,Unknown,107.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/335f92801e3e959ce98b102a679b5f59.jpg/differnz-toiletpot-duoblok-staand-achter-onder-onderuit-wit-sw471268.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/335f92801e3e959ce98b102a679b5f59.jpg/differnz-toiletpot-duoblok-staand-achter-onder-onderuit-wit-sw471268.jpg
,Duravit D Code staand bidet inclusief bevestiging wit – wit,Duravit,106.81,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/913d667997d05fc1e26c4917ad08c680.jpg/duravit-d-code-staand-bidet-inclusief-bevestiging-wit-0315122.jpg,9,True,images/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit/8e9839a8ff961ac8396c66992cbb1ea1.jpg;images/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit/f44f2f529ed3332a7ddcc83496587084.webp;images/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit/c67ed7218c396aa29c3b208c9a549ced.jpg;images/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit/D130001001212326.jpg;images/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit/a785ede93440d5441eb1f2f41045f0fb.jpg;images/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit/e563f78cecde95c87f48f0223f65b8ce.webp;images/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit/a4020671932e60af47c39fa79ffa52a0.webp;images/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit/b1ef37fc0300d2442441bc99e4b2c866.webp;images/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit/8259fae6393987067b1e29c675e01401.webp;images/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit/913d667997d05fc1e26c4917ad08c680.webp;images/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit/63e32bd87d65d11a7eae6704bf586ebf.jpg;images/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit/4574c6ee0fcf25c1a1a6710ad0419572.webp;images/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit/20e224401f8c1979790105a55bc70de8.jpg;images/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit/5723022a33af9.webp;images/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit/8dba12c6a42c49afe3d8e8a22a19c779.jpg;images/duravit-d-code-bad-acryl-rechthoekig-170x70x40cm-wit/37ce2e8ab90dbb92f883eedd5f676e1f.webp,16,https://static.rorix.nl/image/product/overig/480x480/8e9839a8ff961ac8396c66992cbb1ea1.jpg;https://static.rorix.nl/image/product/overig/640x640/f44f2f529ed3332a7ddcc83496587084.webp;https://static.rorix.nl/image/product/overig/640x640/c67ed7218c396aa29c3b208c9a549ced.jpg;https://static.rorix.nl/image/product/galvano/2000x2000/D130001001212326.jpg;https://static.rorix.nl/image/product/overig/300x300/a785ede93440d5441eb1f2f41045f0fb.jpg;https://static.rorix.nl/image/product/overig/300x300/e563f78cecde95c87f48f0223f65b8ce.webp;https://static.rorix.nl/image/product/van-marcke/300x300/a4020671932e60af47c39fa79ffa52a0.webp;https://static.rorix.nl/image/product/overig/300x300/b1ef37fc0300d2442441bc99e4b2c866.webp;https://static.rorix.nl/image/product/overig/300x300/8259fae6393987067b1e29c675e01401.webp;https://static.rorix.nl/image/product/overig/300x300/913d667997d05fc1e26c4917ad08c680.webp;https://static.rorix.nl/image/product/overig/300x300/63e32bd87d65d11a7eae6704bf586ebf.jpg;https://static.rorix.nl/image/product/overig/300x300/4574c6ee0fcf25c1a1a6710ad0419572.webp;https://static.rorix.nl/image/product/overig/300x300/20e224401f8c1979790105a55bc70de8.jpg;https://static.rorix.nl/image/product/overig/300x300/5723022a33af9.webp;https://static.rorix.nl/image/product/overig/300x300/8dba12c6a42c49afe3d8e8a22a19c779.jpg;https://static.rorix.nl/image/product/overig/300x300/37ce2e8ab90dbb92f883eedd5f676e1f.webp
,Duravit D-Neo staand toilet 37x65x40cm Wit Hoogglans – wit,Duravit,297.07,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/20464debcba5deb8f288e18d54b03003.jpg/duravit-d-neo-staand-toilet-37x65x40cm-wit-hoogglans-sw640425.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/20464debcba5deb8f288e18d54b03003.jpg/duravit-d-neo-staand-toilet-37x65x40cm-wit-hoogglans-sw640425.jpg
,Duravit D-Neo wandclosetpack 37x54x40cm wit glans – wit,Duravit,355.74,Toilet,Wandclosets,,,https://static.rorix.nl/image/product/overig/400x400/eec047f8a33e65552185589408e8dc0a.jpg/duravit-d-neo-wandclosetpack-37x54x40cm-wit-glans-sw544306.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/eec047f8a33e65552185589408e8dc0a.jpg/duravit-d-neo-wandclosetpack-37x54x40cm-wit-glans-sw544306.jpg
,Duravit D-Neo wandtoilet met zitting 37x48x40cm Wit Hoogglans – wit,Duravit,346.0,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/20367048cc06df4842eaebe80d11262d.jpg/duravit-d-neo-wandtoilet-met-zitting-37x48x40cm-wit-hoogglans-sw544307.jpg,9,True,images/tiger-boston-badkamermeubelset-120cm-chalet-eik--hoogglans-wit-met-spiegel-matzwarte-polybeton-wastafel-en-chromen-grepen/9f737b4a88ea6013dd4c60fefe1b5ab0.webp;images/tiger-boston-badkamermeubelset-120cm-chalet-eik--hoogglans-wit-met-spiegel-matzwarte-polybeton-wastafel-en-chromen-grepen/dea24e5988de740ac1a9e07aea0a62f9.jpg;images/tiger-boston-badkamermeubelset-120cm-chalet-eik--hoogglans-wit-met-spiegel-matzwarte-polybeton-wastafel-en-chromen-grepen/ff2e726e0b0fbd0f7f874d691e20eedd.webp;images/tiger-boston-badkamermeubelset-120cm-chalet-eik--hoogglans-wit-met-spiegel-matzwarte-polybeton-wastafel-en-chromen-grepen/effe333373a277a6a3abde69baa8f932.jpg,4,https://static.rorix.nl/image/product/overig/320x320/9f737b4a88ea6013dd4c60fefe1b5ab0.webp;https://static.rorix.nl/image/product/overig/320x320/dea24e5988de740ac1a9e07aea0a62f9.jpg;https://static.rorix.nl/image/product/overig/640x640/ff2e726e0b0fbd0f7f874d691e20eedd.webp;https://static.rorix.nl/image/product/overig/300x300/effe333373a277a6a3abde69baa8f932.jpg
,Duravit D-Neo wandtoilet met zitting 37x54x40cm Wit Hoogglans – wit,Duravit,299.0,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/6b73b396b637c105be5b3a9167a14514.jpg/duravit-d-neo-wandtoilet-met-zitting-37x54x40cm-wit-hoogglans-sw544305.jpg,9,True,images/tiger-boston-badkamermeubelset-120cm-chalet-eik--hoogglans-wit-met-spiegel-matzwarte-polybeton-wastafel-en-chromen-grepen/9f737b4a88ea6013dd4c60fefe1b5ab0.webp;images/tiger-boston-badkamermeubelset-120cm-chalet-eik--hoogglans-wit-met-spiegel-matzwarte-polybeton-wastafel-en-chromen-grepen/dea24e5988de740ac1a9e07aea0a62f9.jpg;images/tiger-boston-badkamermeubelset-120cm-chalet-eik--hoogglans-wit-met-spiegel-matzwarte-polybeton-wastafel-en-chromen-grepen/ff2e726e0b0fbd0f7f874d691e20eedd.webp;images/tiger-boston-badkamermeubelset-120cm-chalet-eik--hoogglans-wit-met-spiegel-matzwarte-polybeton-wastafel-en-chromen-grepen/effe333373a277a6a3abde69baa8f932.jpg,4,https://static.rorix.nl/image/product/overig/320x320/9f737b4a88ea6013dd4c60fefe1b5ab0.webp;https://static.rorix.nl/image/product/overig/320x320/dea24e5988de740ac1a9e07aea0a62f9.jpg;https://static.rorix.nl/image/product/overig/640x640/ff2e726e0b0fbd0f7f874d691e20eedd.webp;https://static.rorix.nl/image/product/overig/300x300/effe333373a277a6a3abde69baa8f932.jpg
,Duravit D-Neo wandtoilet zonder zitting 37x54x40cm Wit Hoogglans – wit,Duravit,259.63,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/0c3ae4d6a9984c21791d60f8da2f066d.jpg/duravit-d-neo-wandtoilet-zonder-zitting-37x54x40cm-wit-hoogglans-sw640491.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/0c3ae4d6a9984c21791d60f8da2f066d.jpg/duravit-d-neo-wandtoilet-zonder-zitting-37x54x40cm-wit-hoogglans-sw640491.jpg
,Duravit D-code Closet – wit,Duravit,120.76,Toilet,Staande Closets,,,https://static.rorix.nl/image/product/overig/400x400/b1b3bb618965422dcc6614e8d062a508.jpg/duravit-d-code-closet-staand-735mm-diepspoel-horizontale-afv-zonder-reservoir-wit-0315138.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/b1b3bb618965422dcc6614e8d062a508.jpg/duravit-d-code-closet-staand-735mm-diepspoel-horizontale-afv-zonder-reservoir-wit-0315138.jpg
,Duravit D-code WC-zitting .9x5cm met softclose Kunststof wit Glanzend – wit,Duravit,140.12,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/edf877d121b5d4bcc262a8e9b124f455.jpg/duravit-d-code-wc-zitting-44.3x35.9x5cm-met-softclose-kunststof-wit-glanzend-sw46981.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/edf877d121b5d4bcc262a8e9b124f455.jpg/duravit-d-code-wc-zitting-44.3x35.9x5cm-met-softclose-kunststof-wit-glanzend-sw46981.jpg
,Ideal Standard Eurovit Closet,Ideal Standard,276.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/galvano/400x400/D130001001553040.jpg/ideal-standard-eurovit-closet-sw395377.jpg,9,True,,1,https://static.rorix.nl/image/product/galvano/400x400/D130001001553040.jpg/ideal-standard-eurovit-closet-sw395377.jpg
,Jika Dino staand closet PK vlakspoel wit – wit,Jika,221.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/88d68614f6ed0466ddc5f0735fbb068b.jpg/jika-dino-staand-closet-pk-vlakspoel-wit-sw730474.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/88d68614f6ed0466ddc5f0735fbb068b.jpg/jika-dino-staand-closet-pk-vlakspoel-wit-sw730474.jpg
,Jika Euroline closetpot diepspoel met midden onder uitlaat .5x40cm wit – wit,Jika,243.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/539efc6343adb.jpg/jika-euroline-closetpot-diepspoel-met-midden-onder-uitlaat-46.5x36.5x40cm-wit-0190781.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/539efc6343adb.jpg/jika-euroline-closetpot-diepspoel-met-midden-onder-uitlaat-46.5x36.5x40cm-wit-0190781.jpg
,Jika Euroline kindercloset ao Wit – wit,Jika,197.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/a7a2c1e52a9bde89245e6d39feb6670c.jpg/jika-euroline-kindercloset-ao-wit-ga51932.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/a7a2c1e52a9bde89245e6d39feb6670c.jpg/jika-euroline-kindercloset-ao-wit-ga51932.jpg
,Nemo Spring Cascata jachtbak .5x40cm met Geberit spoelmechanisme porselein wit TWEEDEKANS – wit,Geberit,152.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/van-marcke/400x400/82b2d9b07ee1cc4a358f2e033c72fd84.jpg/nemo-spring-cascata-jachtbak-38x14.5x40cm-met-geberit-spoelmechanisme-porselein-wit-tweedekans-out12385.jpg,9,True,images/nemo-spring-vidrio-hammam-douchecabine-120x90cm-rechts-met-schuifdeur-en-vaste-wanden-in-veiligheidsglas-met-jets-thermostatische-douchekraan/fe53045354799646ea04c6794a3850a2.jpg;images/nemo-spring-vidrio-hammam-douchecabine-120x90cm-rechts-met-schuifdeur-en-vaste-wanden-in-veiligheidsglas-met-jets-thermostatische-douchekraan/466bb40d870dfdc42826bef6a87ba412.webp;images/nemo-spring-vidrio-hammam-douchecabine-120x90cm-rechts-met-schuifdeur-en-vaste-wanden-in-veiligheidsglas-met-jets-thermostatische-douchekraan/e0e7ead5d33c5bb94c9d3f9b00bd2379.webp;images/nemo-spring-vidrio-hammam-douchecabine-120x90cm-rechts-met-schuifdeur-en-vaste-wanden-in-veiligheidsglas-met-jets-thermostatische-douchekraan/daabe6ccc1c97b403e7c9c7e790d7af5.jpg;images/nemo-spring-vidrio-hammam-douchecabine-120x90cm-rechts-met-schuifdeur-en-vaste-wanden-in-veiligheidsglas-met-jets-thermostatische-douchekraan/eb6f7a7d84654c34893ff9a11d995373.jpg;images/nemo-spring-vidrio-hammam-douchecabine-120x90cm-rechts-met-schuifdeur-en-vaste-wanden-in-veiligheidsglas-met-jets-thermostatische-douchekraan/6b5aa8b20cb765295976676f92411a28.jpg;images/nemo-spring-vidrio-hammam-douchecabine-120x90cm-rechts-met-schuifdeur-en-vaste-wanden-in-veiligheidsglas-met-jets-thermostatische-douchekraan/b581361c4f88538be280af62c4d97bae.webp,7,https://static.rorix.nl/image/product/van-marcke/300x300/fe53045354799646ea04c6794a3850a2.jpg;https://static.rorix.nl/image/product/van-marcke/640x640/466bb40d870dfdc42826bef6a87ba412.webp;https://static.rorix.nl/image/product/van-marcke/300x300/e0e7ead5d33c5bb94c9d3f9b00bd2379.webp;https://static.rorix.nl/image/product/van-marcke/960x960/daabe6ccc1c97b403e7c9c7e790d7af5.jpg;https://static.rorix.nl/image/product/van-marcke/300x300/eb6f7a7d84654c34893ff9a11d995373.jpg;https://static.rorix.nl/image/product/van-marcke/320x320/6b5aa8b20cb765295976676f92411a28.jpg;https://static.rorix.nl/image/product/van-marcke/300x300/b581361c4f88538be280af62c4d97bae.webp
,Royal plaza Vito 2.0 closet staand met spoelrand vlakspoel AO wit – wit,Unknown,169.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/galvano/400x400/D130001001372595.jpg/royal-plaza-vito-2.0-closet-staand-met-spoelrand-vlakspoel-ao-wit-0180815.jpg,9,True,,1,https://static.rorix.nl/image/product/galvano/400x400/D130001001372595.jpg/royal-plaza-vito-2.0-closet-staand-met-spoelrand-vlakspoel-ao-wit-0180815.jpg
,Villeroy & Boch Subway 2.0 diepspoelcloset,Villeroy & Boch,513.55,Vanity,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/4569c03135d57448ad9595c338fb7c08.jpg/villeroy-boch-subway-2.0-diepspoelcloset-zonder-spoelrand-56x37x36.5cm-almond-sw762359.jpg,9,True,images/villeroy-amp-boch-oberon-20-bad-rechthoek-180x80cm---duo-wit/D130001001350122.jpg;images/villeroy-amp-boch-oberon-20-bad-rechthoek-180x80cm---duo-wit/8390d260553c903ffe1383eb74a4eeb1.jpg;images/villeroy-amp-boch-oberon-20-bad-rechthoek-180x80cm---duo-wit/bd03f8d4a3161068a70f76e2c1870872.jpg;images/villeroy-amp-boch-oberon-20-bad-rechthoek-180x80cm---duo-wit/D130001001352856.webp;images/villeroy-amp-boch-oberon-20-bad-rechthoek-180x80cm---duo-wit/4e059a49a38b1f2de96b9ac873bd72e5.jpg;images/villeroy-amp-boch-oberon-20-bad-rechthoek-180x80cm---duo-wit/066c236a605a71b642d080990818bb3b.jpg;images/villeroy-amp-boch-oberon-20-bad-rechthoek-180x80cm---duo-wit/c85e7bb556ee1e7e24d01019c455c9b7.jpg;images/villeroy-amp-boch-oberon-20-bad-rechthoek-180x80cm---duo-wit/079715cabe46598bb88dea171cf6c31f.webp;images/villeroy-amp-boch-oberon-20-bad-rechthoek-180x80cm---duo-wit/d646b6e4838ee7469f3e6824ec918767.jpg;images/villeroy-amp-boch-oberon-20-bad-rechthoek-180x80cm---duo-wit/297577d50f04950c913831fa91e23e56.jpg;images/villeroy-amp-boch-oberon-20-bad-rechthoek-180x80cm---duo-wit/e9165128de01ec075a70197db9e61dd5.webp;images/villeroy-amp-boch-oberon-20-bad-rechthoek-180x80cm---duo-wit/9864ced5c026ee498928feac92a2a510.jpg;images/villeroy-amp-boch-oberon-20-bad-rechthoek-180x80cm---duo-wit/e98dbc34a136d2baa77465e2b97ec660.webp;images/villeroy-amp-boch-oberon-20-bad-rechthoek-180x80cm---duo-wit/1e0e038ee85aa204a9a07d215c16a555.webp,14,https://static.rorix.nl/image/product/galvano/210x210/D130001001350122.jpg;https://static.rorix.nl/image/product/overig/480x480/8390d260553c903ffe1383eb74a4eeb1.jpg;https://static.rorix.nl/image/product/overig/480x480/bd03f8d4a3161068a70f76e2c1870872.jpg;https://static.rorix.nl/image/product/galvano/960x960/D130001001352856.webp;https://static.rorix.nl/image/product/overig/960x960/4e059a49a38b1f2de96b9ac873bd72e5.jpg;https://static.rorix.nl/image/product/overig/480x480/066c236a605a71b642d080990818bb3b.jpg;https://static.rorix.nl/image/product/overig/480x480/c85e7bb556ee1e7e24d01019c455c9b7.jpg;https://static.rorix.nl/image/product/overig/210x210/079715cabe46598bb88dea171cf6c31f.webp;https://static.rorix.nl/image/product/overig/300x300/d646b6e4838ee7469f3e6824ec918767.jpg;https://static.rorix.nl/image/product/van-marcke/2000x2000/297577d50f04950c913831fa91e23e56.jpg;https://static.rorix.nl/image/product/overig/640x640/e9165128de01ec075a70197db9e61dd5.webp;https://static.rorix.nl/image/product/overig/400x400/9864ced5c026ee498928feac92a2a510.jpg;https://static.rorix.nl/image/product/overig/300x300/e98dbc34a136d2baa77465e2b97ec660.webp;https://static.rorix.nl/image/product/van-marcke/480x480/1e0e038ee85aa204a9a07d215c16a555.webp
,Wisa afdekplaat . kunststof wit – wit,Wisa,65.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/5849365abe286.jpg/wisa-afdekplaat-34.5x16.5cm-kunststof-wit-ga77959.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/5849365abe286.jpg/wisa-afdekplaat-34.5x16.5cm-kunststof-wit-ga77959.jpg
,Xellanz Paris bad/douche h veiligheidsglas,Unknown,2023.0,Vanity,,premium,premium,https://static.rorix.nl/image/product/overig/400x400/ff63976994b441e6d68948c3d57a1245.jpg/xellanz-paris-bad-douche-170x90-h-220-cm-veiligheidsglas-5-mm-sw333864.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/ff63976994b441e6d68948c3d57a1245.jpg/xellanz-paris-bad-douche-170x90-h-220-cm-veiligheidsglas-5-mm-sw333864.jpg
,Ideal Standard Eurovit Closet,Ideal Standard,276.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/galvano/400x400/D130001001553040.jpg/ideal-standard-eurovit-closet-sw395377.jpg,9,True,,1,https://static.rorix.nl/image/product/galvano/400x400/D130001001553040.jpg/ideal-standard-eurovit-closet-sw395377.jpg
,Jika Dino staand closet PK vlakspoel wit – wit,Jika,221.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/88d68614f6ed0466ddc5f0735fbb068b.jpg/jika-dino-staand-closet-pk-vlakspoel-wit-sw730474.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/88d68614f6ed0466ddc5f0735fbb068b.jpg/jika-dino-staand-closet-pk-vlakspoel-wit-sw730474.jpg
,Jika Euroline closetpot diepspoel met midden onder uitlaat .5x40cm wit – wit,Jika,243.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/539efc6343adb.jpg/jika-euroline-closetpot-diepspoel-met-midden-onder-uitlaat-46.5x36.5x40cm-wit-0190781.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/539efc6343adb.jpg/jika-euroline-closetpot-diepspoel-met-midden-onder-uitlaat-46.5x36.5x40cm-wit-0190781.jpg
,Jika Euroline kindercloset ao Wit – wit,Jika,197.99,Vanity,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/a7a2c1e52a9bde89245e6d39feb6670c.jpg/jika-euroline-kindercloset-ao-wit-ga51932.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/a7a2c1e52a9bde89245e6d39feb6670c.jpg/jika-euroline-kindercloset-ao-wit-ga51932.jpg
