product_id,name,brand,price_eur,category,sub_category,style_category,price_range,image_url,image_score,selected
,"QeramiQ Dely Swirl Toiletset – wit, licht grijs, ronde knoppen",Geberit,541.99,Lighting,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/4900119ebaf7ad42c71872f12e112f45.jpg/qeramiq-dely-swirl-toiletset-36.3x51.7cm-geberit-up320-inbouwreservoir-met-burda-frame-slim-zitting-bedieningsplaat-licht-grijs-ronde-knoppen-wit-mat-sw1164797.jpg,9,True
,"QeramiQ Dely Toiletset – licht grijs, grijs, ronde knoppen",Geberit,530.99,Lighting,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/ab5c7cc2b2947bb65891fadd5a34ced2.jpg/qeramiq-dely-toiletset-36.3x51.7cm-diepspoel-rimless-geberit-up320-inbouwreservoir-softclose-toilet-zitting-bedieningsplaat-licht-grijs-ronde-knoppen-mat-beige-sw1242404.jpg,9,True
,"QeramiQ Dely Toiletset – mat wit, wit, rechthoekige knoppen",Geberit,530.99,Lighting,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/c1963e6a5c8a8d2bd997741f4d4e73e6.jpg/qeramiq-dely-toiletset-36.3x51.7cm-diepspoel-rimless-geberit-up320-inbouwreservoir-softclose-toilet-zitting-35-mm-bedieningsplaat-licht-grijs-rechthoekige-knoppen-mat-wit-sw1235372.jpg,9,True
,"QeramiQ Dely Toiletset – mat wit, wit, ronde knoppen",Geberit,530.99,Lighting,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/a351eee671787a427a5d5a8882560e34.jpg/qeramiq-dely-toiletset-36.3x51.7cm-diepspoel-rimless-geberit-up320-inbouwreservoir-softclose-toilet-zitting-35-mm-bedieningsplaat-licht-grijs-ronde-knoppen-mat-wit-sw1235374.jpg,9,True
,"QeramiQ Salina Toiletset – wit, licht grijs, rechthoekige knoppen",Geberit,600.99,Lighting,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/6c99f889abfacc150d1c8c6b887733e1.jpg/qeramiq-salina-toiletset-rimless-geberit-inbouwreservoir-diepspoel-wandcloset-softclose-quickrelease-bedieningspaneel-met-bedieningsplaat-licht-grijs-rechthoekige-knoppen-glans-wit-sw1164294.jpg,9,True
,"QeramiQ Salina Toiletset – wit, licht grijs, ronde knoppen",Geberit,600.99,Lighting,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/42e290cf50f92922ecb8e091b1c94758.jpg/qeramiq-salina-toiletset-rimless-geberit-inbouwreservoir-diepspoel-wandcloset-softclose-quickrelease-bedieningsplaat-licht-grijs-ronde-knoppen-wit-sw1164779.jpg,9,True
,Riho Desire half vrijstaand half vrijstaand ligbad met overloop 180x84cm met Sifon met LED plint Gla,Riho,2262.0,Lighting,,premium,premium,https://static.rorix.nl/image/product/overig/400x400/e2239e2cf3858a1cf3a828b71689af81.jpg/riho-desire-half-vrijstaand-half-vrijstaand-ligbad-met-overloop-180x84cm-met-sifon-met-led-plint-glans-wit-sw385498.jpg,9,True
,Riho Desire halfvrijstaand bad – wit,Riho,4462.0,Lighting,,luxury_premium,ultra_luxury,https://static.rorix.nl/image/product/overig/400x400/dace0497e7dc7d6602efbe852ae3fa8a.jpg/riho-desire-halfvrijstaand-bad-180x84cm-middenopstelling-met-led-plint-sparkle-met-chromen-badvuller-acryl-wit-hoogglans-sw547896.jpg,9,True
,Riho Desire hoekbad acryl bad 184x84cm met sifon met LED Plint Hoekopstelling Links glans wit – wit,Riho,2262.0,Lighting,,premium,premium,https://static.rorix.nl/image/product/overig/400x400/83d5291d14d97177373417a950aef96f.jpg/riho-desire-hoekbad-acryl-bad-184x84cm-met-sifon-met-led-plint-hoekopstelling-links-glans-wit-sw412177.jpg,9,True
,Riho Desire hoekbad acryl bad 184x84cm met sifon met LED plint Hoekopstelling Rechts glans wit – wit,Riho,2262.0,Lighting,,premium,premium,https://static.rorix.nl/image/product/overig/400x400/2e193c3225a0ad5b01adfaa5117ab50e.jpg/riho-desire-hoekbad-acryl-bad-184x84cm-met-sifon-met-led-plint-hoekopstelling-rechts-glans-wit-sw412216.jpg,9,True
,Riho Desire hoekbad – wit,Riho,2704.0,Lighting,,premium,premium,https://static.rorix.nl/image/product/overig/400x400/d6ab4ee274c5287ac9545421210d0ad6.jpg/riho-desire-hoekbad-170x77cm-hoekopstelling-links-met-led-plint-met-chromen-badvuller-acryl-wit-hoogglans-sw925264.jpg,9,True
,"Villeroy & Boch Subway 2.0 Compact DirectFlush Toiletset – wit, licht grijs, ronde knoppen",Geberit,712.99,Lighting,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/a2b9d04f2d3b0651c4656feb057df8e9.jpg/villeroy-boch-subway-2.0-compact-directflush-toiletset-geberit-reservoir-softclose-quickrelease-bedieningsplaat-licht-grijs-ronde-knoppen-wit-sw1164784.jpg,9,True
,"Villeroy & Boch Subway 2.0 compact DirectFlush Toiletset – wit, licht grijs, rechthoekige knoppen",Geberit,712.99,Lighting,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/a5c82f5f027b836c7fe676c20badd3ba.jpg/villeroy-boch-subway-2.0-compact-directflush-toiletset-geberit-reservoir-softclose-quickrelease-bedieningsplaat-bedieningsplaat-licht-grijs-rechthoekige-knoppen-wit-sw1164306.jpg,9,True
,"Villeroy Boch Subway 2.0 DirectFlush Toiletset – wit, licht grijs, rechthoekige knoppen",Geberit,675.99,Lighting,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/cb8689b72a59fb1453ee81c73203f790.jpg/villeroy-boch-subway-2.0-directflush-toiletset-softclose-geberit-reservoir-qeramiq-bedieningsplaat-bedieningsplaat-licht-grijs-rechthoekige-knoppen-wit-sw1164314.jpg,9,True
,"Villeroy Boch Subway 2.0 DirectFlush Toiletset – wit, licht grijs, ronde knoppen",Geberit,675.99,Lighting,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/7687fca83b1ff282c50e893785362bfb.jpg/villeroy-boch-subway-2.0-directflush-toiletset-softclose-geberit-reservoir-qeramiq-bedieningsplaat-licht-grijs-ronde-knoppen-wit-sw1164786.jpg,9,True
,Wiesbaden Tigris spiegel rechthoek met LED x,Wiesbaden,299.0,Lighting,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/574e8e0069703.jpg/wiesbaden-tigris-spiegel-rechthoek-met-led-120-x-80-cm-sw65809.jpg,9,True
,"Adema Classico toiletset bestaande uit inbouwreservoir en toiletpot, basic toiletzitting en bedienin",Adema,331.99,Lighting,,,,"https://static.rorix.nl/image/product/overig/400x400/a936a1bb73fbd06c7fd65bcb833bcd0e.jpg/adema-classico-toiletset-bestaande-uit-inbouwreservoir-en-toiletpot,-basic-toiletzitting-en-bedieningsplaat-licht-grijs-ronde-knoppen-wit-sw1164788.jpg",9,True
,Hotbath &MORE Spiegel Oval direct en indirect LED spiegelverwarming dimbaar met afstandsbediening Ge,Hotbath,550.0,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/147318aa2517b47a1a0e7f7b7b98af4b.jpg/hotbath-more-spiegel-oval-direct-en-indirect-led-spiegelverwarming-dimbaar-met-afstandsbediening-geborsteld-koper-pvd-sw1245608.jpg,9,True
,Hotbath &MORE Spiegel Oval direct en indirect LED spiegelverwarming dimbaar met afstandsbediening Ge,Hotbath,550.0,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/52f0095d4bf967a4d38b44b348d227a4.jpg/hotbath-more-spiegel-oval-direct-en-indirect-led-spiegelverwarming-dimbaar-met-afstandsbediening-geborsteld-messing-pvd-sw1245603.jpg,9,True
,Hotbath &MORE Spiegel Round direct en indirect LED spiegelverwarming dimbaar met afstandsbediening G,Hotbath,695.0,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/df2b665b5fc13badaec4c00b73c36347.jpg/hotbath-more-spiegel-round-direct-en-indirect-led-spiegelverwarming-dimbaar-met-afstandsbediening-geborsteld-koper-pvd-sw1245870.jpg,9,True
,INK SP7 Spiegel,Unknown,759.5,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/d9eacffcf4c4389ee805795d7c6c1c38.jpg/ink-sp7-spiegel-120x3x80cm-led-rondom-gematteerd-colour-changing-dimbaar-aluminium-zilver-sb8407850.jpg,9,True
,"QeramiQ Dely Swirl Toiletset – licht grijs, grijs, rechthoekige knoppen",Geberit,541.99,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/720e6557bdca703b8888cea9d3782e01.jpg/qeramiq-dely-swirl-toiletset-36.3x51.7cm-geberit-up320-inbouwreservoir-met-burda-frame-35-mm-zitting-bedieningsplaat-licht-grijs-rechthoekige-knoppen-beige-sw1164379.jpg,9,True
,"QeramiQ Dely Swirl Toiletset – licht grijs, grijs, ronde knoppen",Geberit,541.99,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/e489a4cc8a832fe18f9a0b529bd1bdaf.jpg/qeramiq-dely-swirl-toiletset-36.3x51.7cm-geberit-up320-inbouwreservoir-met-burda-frame-35mm-zitting-bedieningsplaat-licht-grijs-ronde-knoppen-beige-sw1164800.jpg,9,True
,"QeramiQ Dely Swirl Toiletset – mat zwart, zwart, rechthoekige knoppen",Geberit,541.99,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/cf8ae929f1e60c434f679308d0b7e6f9.jpg/qeramiq-dely-swirl-toiletset-36.3x51.7cm-geberit-up320-inbouwreservoir-met-burda-frame-35mm-zitting-bedieningsplaat-licht-grijs-rechthoekige-knoppen-mat-zwart-sw1164393.jpg,9,True
,"QeramiQ Dely Swirl Toiletset – wit, licht grijs, ronde knoppen",Geberit,541.99,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/4900119ebaf7ad42c71872f12e112f45.jpg/qeramiq-dely-swirl-toiletset-36.3x51.7cm-geberit-up320-inbouwreservoir-met-burda-frame-slim-zitting-bedieningsplaat-licht-grijs-ronde-knoppen-wit-mat-sw1164797.jpg,9,True
,"QeramiQ Dely Toiletset – licht grijs, grijs, ronde knoppen",Geberit,530.99,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/ab5c7cc2b2947bb65891fadd5a34ced2.jpg/qeramiq-dely-toiletset-36.3x51.7cm-diepspoel-rimless-geberit-up320-inbouwreservoir-softclose-toilet-zitting-bedieningsplaat-licht-grijs-ronde-knoppen-mat-beige-sw1242404.jpg,9,True
,"QeramiQ Dely Toiletset – mat wit, wit, rechthoekige knoppen",Geberit,530.99,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/c1963e6a5c8a8d2bd997741f4d4e73e6.jpg/qeramiq-dely-toiletset-36.3x51.7cm-diepspoel-rimless-geberit-up320-inbouwreservoir-softclose-toilet-zitting-35-mm-bedieningsplaat-licht-grijs-rechthoekige-knoppen-mat-wit-sw1235372.jpg,9,True
,"QeramiQ Dely Toiletset – mat wit, wit, ronde knoppen",Geberit,530.99,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/a351eee671787a427a5d5a8882560e34.jpg/qeramiq-dely-toiletset-36.3x51.7cm-diepspoel-rimless-geberit-up320-inbouwreservoir-softclose-toilet-zitting-35-mm-bedieningsplaat-licht-grijs-ronde-knoppen-mat-wit-sw1235374.jpg,9,True
,"QeramiQ Salina Toiletset – wit, licht grijs, rechthoekige knoppen",Geberit,600.99,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/6c99f889abfacc150d1c8c6b887733e1.jpg/qeramiq-salina-toiletset-rimless-geberit-inbouwreservoir-diepspoel-wandcloset-softclose-quickrelease-bedieningspaneel-met-bedieningsplaat-licht-grijs-rechthoekige-knoppen-glans-wit-sw1164294.jpg,9,True
,"QeramiQ Salina Toiletset – wit, licht grijs, ronde knoppen",Geberit,600.99,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/42e290cf50f92922ecb8e091b1c94758.jpg/qeramiq-salina-toiletset-rimless-geberit-inbouwreservoir-diepspoel-wandcloset-softclose-quickrelease-bedieningsplaat-licht-grijs-ronde-knoppen-wit-sw1164779.jpg,9,True
,Riho Desire half vrijstaand half vrijstaand ligbad met overloop 180x84cm met Sifon met LED plint Gla,Riho,2262.0,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/e2239e2cf3858a1cf3a828b71689af81.jpg/riho-desire-half-vrijstaand-half-vrijstaand-ligbad-met-overloop-180x84cm-met-sifon-met-led-plint-glans-wit-sw385498.jpg,9,True
,Riho Desire halfvrijstaand bad – wit,Riho,4462.0,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/dace0497e7dc7d6602efbe852ae3fa8a.jpg/riho-desire-halfvrijstaand-bad-180x84cm-middenopstelling-met-led-plint-sparkle-met-chromen-badvuller-acryl-wit-hoogglans-sw547896.jpg,9,True
,Riho Desire hoekbad acryl bad 184x84cm met sifon met LED Plint Hoekopstelling Links glans wit – wit,Riho,2262.0,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/83d5291d14d97177373417a950aef96f.jpg/riho-desire-hoekbad-acryl-bad-184x84cm-met-sifon-met-led-plint-hoekopstelling-links-glans-wit-sw412177.jpg,9,True
,Riho Desire hoekbad acryl bad 184x84cm met sifon met LED plint Hoekopstelling Rechts glans wit – wit,Riho,2262.0,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/2e193c3225a0ad5b01adfaa5117ab50e.jpg/riho-desire-hoekbad-acryl-bad-184x84cm-met-sifon-met-led-plint-hoekopstelling-rechts-glans-wit-sw412216.jpg,9,True
,Riho Desire hoekbad – wit,Riho,2704.0,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/d6ab4ee274c5287ac9545421210d0ad6.jpg/riho-desire-hoekbad-170x77cm-hoekopstelling-links-met-led-plint-met-chromen-badvuller-acryl-wit-hoogglans-sw925264.jpg,9,True
,"Villeroy & Boch Subway 2.0 Compact DirectFlush Toiletset – wit, licht grijs, ronde knoppen",Geberit,712.99,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/a2b9d04f2d3b0651c4656feb057df8e9.jpg/villeroy-boch-subway-2.0-compact-directflush-toiletset-geberit-reservoir-softclose-quickrelease-bedieningsplaat-licht-grijs-ronde-knoppen-wit-sw1164784.jpg,9,True
,"Villeroy & Boch Subway 2.0 compact DirectFlush Toiletset – wit, licht grijs, rechthoekige knoppen",Geberit,712.99,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/a5c82f5f027b836c7fe676c20badd3ba.jpg/villeroy-boch-subway-2.0-compact-directflush-toiletset-geberit-reservoir-softclose-quickrelease-bedieningsplaat-bedieningsplaat-licht-grijs-rechthoekige-knoppen-wit-sw1164306.jpg,9,True
,"Villeroy Boch Subway 2.0 DirectFlush Toiletset – wit, licht grijs, rechthoekige knoppen",Geberit,675.99,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/cb8689b72a59fb1453ee81c73203f790.jpg/villeroy-boch-subway-2.0-directflush-toiletset-softclose-geberit-reservoir-qeramiq-bedieningsplaat-bedieningsplaat-licht-grijs-rechthoekige-knoppen-wit-sw1164314.jpg,9,True
,"Villeroy Boch Subway 2.0 DirectFlush Toiletset – wit, licht grijs, ronde knoppen",Geberit,675.99,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/7687fca83b1ff282c50e893785362bfb.jpg/villeroy-boch-subway-2.0-directflush-toiletset-softclose-geberit-reservoir-qeramiq-bedieningsplaat-licht-grijs-ronde-knoppen-wit-sw1164786.jpg,9,True
,Wiesbaden Tigris spiegel rechthoek met LED x,Wiesbaden,299.0,Lighting,,,,https://static.rorix.nl/image/product/overig/400x400/574e8e0069703.jpg/wiesbaden-tigris-spiegel-rechthoek-met-led-120-x-80-cm-sw65809.jpg,9,True
,GROHE Euro Ceramic wandcloset compact . zonder spoelrand diepspoel wit – wit,Grohe,357.42,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/6a5fc9a3954689562748d8e75afbcdfe.jpg/grohe-euro-ceramic-wandcloset-compact-49x37.4cm-zonder-spoelrand-diepspoel-wit-sw420164.jpg,9,True
,GROHE Euro keramiek staand duobl.closet spoelrandloos zonder reservoir wit – wit,Grohe,243.63,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/ad85e26a149ac6811c10a261af0083fd.jpg/grohe-euro-keramiek-staand-duobl.closet-spoelrandloos-zonder-reservoir-wit-sw205870.jpg,9,True
,Geberit Icon Wandclosetpack – wit,Geberit,380.0,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/galvano/400x400/fd8a748169664606b535e8622999a3a6.jpg/geberit-icon-wandclosetpack-36x53x37.5cm-diepspoel-spoelrandloos-keramiek-glans-wit-sw546852.jpg,9,True
,Hansgrohe EluPura Original S Wandcloset – wit,Grohe,257.36,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/1db72f64af24ecd88794325ac81ab323.jpg/hansgrohe-elupura-original-s-wandcloset-54x36cm-spoelrandloos-aquachannel-flush-softclose-en-quickrelease-keramiek-glans-wit-sw1164958.jpg,9,True
,Ideal Standard Eurovit Closet H39xB36xD54cm Diepspoel Keramiek Wit – wit,Ideal Standard,239.99,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/technische-unie/400x400/46a310e5d835a52d8b4017dd1a67566e.jpg/ideal-standard-eurovit-closet-h39xb36xd54cm-diepspoel-keramiek-wit-sw118056.jpg,9,True
,Jika Euroline Closetgedeelte closetcombinatie H48xB36xD67cm Diepspoel Keramiek Wit – wit,Jika,469.99,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/0273de023297ff8f999fbf7d01e7ab23.jpg/jika-euroline-closetgedeelte-closetcombinatie-h48xb36xd67cm-diepspoel-keramiek-wit-sw115472.jpg,9,True
,Jika Kind Closet H35xB29.5xD38. kindertoilet Vlakspoel Keramiek Wit – wit,Jika,266.99,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/technische-unie/400x400/58b21471c42dd7f18e4a128bf1038405.jpg/jika-kind-closet-h35xb29.5xd38.5cm-kindertoilet-vlakspoel-keramiek-wit-sw115471.jpg,9,True
,Jika Lyra Plus Closet H45xB36xD47cm Vlakspoel Keramiek Wit – wit,Jika,283.99,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/technische-unie/400x400/26f04a42ae1a7d2667e7cce88e2fc3fc.jpg/jika-lyra-plus-closet-h45xb36xd47cm-vlakspoel-keramiek-wit-sw114139.jpg,9,True
,Jika Lyra plus – wit,Jika,145.99,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/galvano/400x400/887835.jpg/jika-lyra-plus-staand-toilet-verhoogd-6-ao-aansluiting-vlakspoel-keramiek-glans-wit-sw93584.jpg,9,True
,Jika Urinoir Keramiek Wit – wit,Jika,267.99,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/technische-unie/400x400/72b4656fb10d09829a4cb0d6aa6d8c38.jpg/jika-urinoir-goot-keramiek-wit-sw114785.jpg,9,True
,Laufen Pro closet voor duoblok 70x36x48cm diepspoel verhoogd afvoer PK. vario keramiek wit – wit,Laufen,574.99,Tile,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/1108df811a3b16890413f0ae51b85a65.jpg/laufen-pro-closet-voor-duoblok-70x36x48cm-diepspoel-verhoogd-afvoer-pk.-vario-70-305-keramiek-wit-0084503.jpg,9,True
,Sanibroyeur Saniwall Pro UP – chroom,Grohe,1557.0,Tile,,premium,premium,https://static.rorix.nl/image/product/galvano/400x400/D130001001332371.jpg/sanibroyeur-saniwall-pro-up-grohe-inbouwreservoir-tegelbaar-sanibroyeur-vermaler-bedieningspaneel-glans-chroom-sw204402.jpg,9,True
,Villeroy & Boch Avento pack wandcloset – wit,Villeroy & Boch,446.78,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/c5f5d343b5d9913f8fa336e6ca3476ab.jpg/villeroy-boch-avento-pack-wandcloset-directflush-met-slimseat-zitting-softclose-en-quickrelease-ceramic-wit-sw59890.jpg,9,True
,Villeroy & Boch O.novo combipack – wit,Villeroy & Boch,390.66,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/558a8a3114ca8.jpg/villeroy-boch-o.novo-combipack-met-zitting-pk-ceramic-wit-0124169.jpg,9,True
,Villeroy & Boch O.novo compact wandcloset – wit,Villeroy & Boch,280.87,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/galvano/400x400/D130001001263843.jpg/villeroy-boch-o.novo-compact-wandcloset-directflush-softclose-en-quickrelease-zitting-ceramic-wit-sw73048.jpg,9,True
,Villeroy & Boch O.novo wandcloset – wit,Villeroy & Boch,276.12,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/0664ef743ffdb69e98efc7f83699f8e7.jpg/villeroy-boch-o.novo-wandcloset-diepspoel-directflush-36x56cm-ceramic-wit-1024993.jpg,9,True
,Villeroy & Boch Omnia Architectura DirectFlush combipack – wit,Villeroy & Boch,350.93,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/8ef9cb53e1f1d8a545b3e46d7221b4e8.jpg/villeroy-boch-omnia-architectura-directflush-combipack-ceramic-wit-0124871.jpg,9,True
,Villeroy & Boch Skyla pack wandcloset – zwart,Villeroy & Boch,495.0,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/db3984ed034dc05bc8e63bda7abfe776.jpg/villeroy-boch-skyla-pack-wandcloset-met-softclose-en-quickrelease-zitting-twistflush-ceramicplus-zwart-sw1387116.jpg,9,True
,Villeroy & Boch Subway 3.0 Toiletset – wit,Villeroy & Boch,1006.0,Tile,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/4a6e85361c89afa55097815045dd9d55.jpg/villeroy-boch-subway-3.0-toiletset-zonder-spoelrand-diepspoel-inbouwreservoir-twistflush-bedieningsplaat-wit-glans-zitting-softclose-quickrelease-ceramic-stone-white-sw956290.jpg,9,True
,Villeroy & Boch Subway 3.0 Toiletset – zwart,Villeroy & Boch,1052.0,Tile,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/bd3c3955385d0a6cf50b5f61f456dc89.jpg/villeroy-boch-subway-3.0-toiletset-zonder-spoelrand-diepspoel-inbouwreservoir-twistflush-bedieningsplaat-zwart-mat-zitting-softclose-quickrelease-ceramic-stone-white-sw956296.jpg,9,True
,Villeroy & Boch Subway 3.0 Wandcloset Pack – beige,Villeroy & Boch,789.99,Tile,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/250958daf80710dfeca29536dea6e38b.jpg/villeroy-boch-subway-3.0-wandcloset-pack-56cm-zonder-spoelrand-diepspoel-twistflush-softclose-en-quickrelease-zitting-ceramic-almond-beige--sw1417775.jpg,9,True
,Villeroy & Boch Viclean I100 Douche WC – wit,Villeroy & Boch,2357.95,Tile,,premium,premium,https://static.rorix.nl/image/product/overig/400x400/acefbf07dde28485ad7c2f29ebac003a.jpg/villeroy-boch-viclean-i100-douche-wc-spoelrandloos-directflush-ceramicplus-glans-alpin-wit-sw106589.jpg,9,True
,Villeroy & Boch Viclean I200 Douche WC – wit,Villeroy & Boch,3104.95,Tile,,luxury_premium,ultra_luxury,https://static.rorix.nl/image/product/galvano/400x400/D130001001560386.jpg/villeroy-boch-viclean-i200-douche-wc-spoelrandloos-directflush-ceramicplus-glans-alpin-wit-sw925801.jpg,9,True
,GROHE Euro Ceramic wandcloset compact . zonder spoelrand diepspoel wit – wit,Grohe,357.42,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/6a5fc9a3954689562748d8e75afbcdfe.jpg/grohe-euro-ceramic-wandcloset-compact-49x37.4cm-zonder-spoelrand-diepspoel-wit-sw420164.jpg,9,True
,GROHE Euro keramiek staand duobl.closet spoelrandloos zonder reservoir wit – wit,Grohe,243.63,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/ad85e26a149ac6811c10a261af0083fd.jpg/grohe-euro-keramiek-staand-duobl.closet-spoelrandloos-zonder-reservoir-wit-sw205870.jpg,9,True
,Geberit Icon Wandclosetpack – wit,Geberit,380.0,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/galvano/400x400/fd8a748169664606b535e8622999a3a6.jpg/geberit-icon-wandclosetpack-36x53x37.5cm-diepspoel-spoelrandloos-keramiek-glans-wit-sw546852.jpg,9,True
,Hansgrohe EluPura Original S Wandcloset – wit,Grohe,257.36,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/1db72f64af24ecd88794325ac81ab323.jpg/hansgrohe-elupura-original-s-wandcloset-54x36cm-spoelrandloos-aquachannel-flush-softclose-en-quickrelease-keramiek-glans-wit-sw1164958.jpg,9,True
,Ideal Standard Eurovit Closet H39xB36xD54cm Diepspoel Keramiek Wit – wit,Ideal Standard,239.99,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/technische-unie/400x400/46a310e5d835a52d8b4017dd1a67566e.jpg/ideal-standard-eurovit-closet-h39xb36xd54cm-diepspoel-keramiek-wit-sw118056.jpg,9,True
,Jika Euroline Closetgedeelte closetcombinatie H48xB36xD67cm Diepspoel Keramiek Wit – wit,Jika,469.99,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/0273de023297ff8f999fbf7d01e7ab23.jpg/jika-euroline-closetgedeelte-closetcombinatie-h48xb36xd67cm-diepspoel-keramiek-wit-sw115472.jpg,9,True
,Jika Kind Closet H35xB29.5xD38. kindertoilet Vlakspoel Keramiek Wit – wit,Jika,266.99,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/technische-unie/400x400/58b21471c42dd7f18e4a128bf1038405.jpg/jika-kind-closet-h35xb29.5xd38.5cm-kindertoilet-vlakspoel-keramiek-wit-sw115471.jpg,9,True
,Jika Lyra Plus Closet H45xB36xD47cm Vlakspoel Keramiek Wit – wit,Jika,283.99,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/technische-unie/400x400/26f04a42ae1a7d2667e7cce88e2fc3fc.jpg/jika-lyra-plus-closet-h45xb36xd47cm-vlakspoel-keramiek-wit-sw114139.jpg,9,True
,Jika Lyra plus – wit,Jika,145.99,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/galvano/400x400/887835.jpg/jika-lyra-plus-staand-toilet-verhoogd-6-ao-aansluiting-vlakspoel-keramiek-glans-wit-sw93584.jpg,9,True
,Jika Urinoir Keramiek Wit – wit,Jika,267.99,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/technische-unie/400x400/72b4656fb10d09829a4cb0d6aa6d8c38.jpg/jika-urinoir-goot-keramiek-wit-sw114785.jpg,9,True
,Laufen Pro closet voor duoblok 70x36x48cm diepspoel verhoogd afvoer PK. vario keramiek wit – wit,Laufen,574.99,Tile,,modern_minimalist,mid_range,https://static.rorix.nl/image/product/overig/400x400/1108df811a3b16890413f0ae51b85a65.jpg/laufen-pro-closet-voor-duoblok-70x36x48cm-diepspoel-verhoogd-afvoer-pk.-vario-70-305-keramiek-wit-0084503.jpg,9,True
,Sanibroyeur Saniwall Pro UP – chroom,Grohe,1557.0,Tile,,premium,premium,https://static.rorix.nl/image/product/galvano/400x400/D130001001332371.jpg/sanibroyeur-saniwall-pro-up-grohe-inbouwreservoir-tegelbaar-sanibroyeur-vermaler-bedieningspaneel-glans-chroom-sw204402.jpg,9,True
,Villeroy & Boch Avento pack wandcloset – wit,Villeroy & Boch,446.78,Tile,,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/c5f5d343b5d9913f8fa336e6ca3476ab.jpg/villeroy-boch-avento-pack-wandcloset-directflush-met-slimseat-zitting-softclose-en-quickrelease-ceramic-wit-sw59890.jpg,9,True
